id,Star,Bedrooms,Baths,neighbourhood_group,latitude,longitude,room_type,price,availability_365
1158424,4.62,2,1,Mitte,52.55423,13.36646,Entire home/apt,80,77
1159572,4.68,3,1,Friedrichshain-Kreuzberg,52.49451,13.38537,Entire home/apt,139,190
899264,5.0,1,1,Tempelhof - Schöneberg,52.48356,13.35478,Private room,56,113
1165955,No_Stars,1,1,Mitte,52.5539,13.37987,Private room,24,0
899265,4.15,1,1,Friedrichshain-Kreuzberg,52.50331,13.4566,Private room,38,182
899970,4.53,1,1,Mitte,52.52798,13.39096,Private room,72,349
1172856,4.89,1,1,Mitte,52.52725,13.39153,Private room,78,139
901837,4.91,3,2,Pankow,52.53741,13.45873,Entire home/apt,200,223
1176228,No_Stars,2,1,Lichtenberg,52.50638,13.47975,Entire home/apt,180,363
906460,4.43,2,1,Friedrichshain-Kreuzberg,52.50219,13.38939,Entire home/apt,148,0
1176655,4.76,1,1,Mitte,52.53434,13.40217,Entire home/apt,121,100
913379,4.35,3,2,Charlottenburg-Wilm.,52.47022,13.31133,Entire home/apt,296,89
1177810,4.62,1,1,Charlottenburg-Wilm.,52.50898,13.30758,Entire home/apt,45,238
919931,4.89,1,1,Pankow,52.53558,13.42542,Entire home/apt,97,60
1177924,4.92,2,1,Friedrichshain-Kreuzberg,52.491261,13.392341,Entire home/apt,191,326
925753,4.97,1,1,Mitte,52.53244,13.40583,Private room,35,0
926497,No_Stars,1,0,Mitte,52.53311,13.33532,Private room,74,0
926670,4.84,2,1,Mitte,52.54013,13.35249,Entire home/apt,111,9
1185916,4.99,1,1,Charlottenburg-Wilm.,52.50467,13.29144,Private room,62,85
929443,4.95,3,1,Mitte,52.52853,13.38713,Entire home/apt,203,314
1192961,4.69,1,1,Mitte,52.52327,13.3577,Private room,40,0
937705,4.83,1,1,Tempelhof - Schöneberg,52.39198,13.40816,Private room,75,356
1205350,4.78,2,1,Pankow,52.538,13.40886,Entire home/apt,110,73
938661,4.92,2,1,Charlottenburg-Wilm.,52.50966,13.29663,Private room,70,0
945373,4.86,1,1,Friedrichshain-Kreuzberg,52.51637,13.47122,Entire home/apt,60,179
1224679,4.95,1,1,Mitte,52.55474,13.34739,Entire home/apt,54,118
962143,4.89,1,1,Treptow - Köpenick,52.40838,13.53149,Private room,70,190
1226803,4.90,2,1,Friedrichshain-Kreuzberg,52.51595,13.45704,Entire home/apt,210,100
965074,4.66,1,1,Treptow - Köpenick,52.40868,13.53306,Private room,70,0
969200,4.56,Studio,1,Pankow,52.54213,13.43838,Entire home/apt,147,343
1227566,4.87,2,1,Mitte,52.56467,13.39204,Entire home/apt,156,0
972033,4.30,1,1,Mitte,52.52333,13.40609,Entire home/apt,64,214
1237568,4.69,1,1,Mitte,52.52275,13.40259,Entire home/apt,96,299
977063,4.96,2,Shared/Half,Tempelhof - Schöneberg,52.49213,13.36894,Private room,30,0
1238867,4.75,1,1,Pankow,52.5516,13.41688,Entire home/apt,65,150
1244985,4.35,1,1,Friedrichshain-Kreuzberg,52.49754,13.44197,Private room,29,90
978892,4.83,1,1,Reinickendorf,52.63905,13.2752,Private room,50,308
1255664,4.93,1,1,Charlottenburg-Wilm.,52.5157,13.30468,Entire home/apt,46,76
1258253,4.80,1,1,Pankow,52.55417,13.41297,Entire home/apt,29,0
979758,4.88,1,1,Pankow,52.54689,13.42632,Entire home/apt,69,14
1266630,4.91,1,1,Tempelhof - Schöneberg,52.50187,13.34221,Entire home/apt,35,0
1272125,4.84,1,1,Charlottenburg-Wilm.,52.51229,13.31165,Private room,53,138
989871,4.68,1,1,Charlottenburg-Wilm.,52.51248,13.31687,Private room,54,235
1273287,4.55,1,1,Charlottenburg-Wilm.,52.50717,13.28815,Entire home/apt,75,0
1273930,4.56,1,1,Mitte,52.53159,13.39474,Entire home/apt,210,66
1273941,4.65,1,1,Mitte,52.53159,13.39487,Entire home/apt,258,66
1273954,4.53,1,1,Mitte,52.5313,13.39461,Entire home/apt,258,67
1273965,4.57,1,1,Mitte,52.5313,13.39461,Entire home/apt,211,75
1274386,4.77,2,1,Charlottenburg-Wilm.,52.52166,13.30265,Private room,23,115
993985,4.83,1,1,Tempelhof - Schöneberg,52.48648,13.35029,Private room,55,280
1275721,4.57,1,1,Charlottenburg-Wilm.,52.489639,13.31773,Entire home/apt,75,0
997825,4.82,1,1,Pankow,52.53994,13.40936,Entire home/apt,85,5
1277277,4.90,1,1,Mitte,52.51031,13.3973,Entire home/apt,97,0
1005341,4.84,1,1,Pankow,52.53615,13.42204,Private room,36,1
1282857,4.71,1,1,Friedrichshain-Kreuzberg,52.49155,13.39364,Entire home/apt,82,250
1005428,5.0,1,1,Friedrichshain-Kreuzberg,52.49935,13.41952,Entire home/apt,190,339
1283324,4.76,2,2,Neukölln,52.47927,13.44402,Entire home/apt,45,219
1009209,4.91,1,1,Neukölln,52.49158,13.42327,Private room,57,67
1284201,5.0,1,1,Mitte,52.54926,13.35049,Private room,28,0
1014824,5.0,3,2,Friedrichshain-Kreuzberg,52.48985,13.39335,Entire home/apt,100,0
1296135,No_Stars,2,1,Charlottenburg-Wilm.,52.49004,13.31539,Entire home/apt,99,0
1297316,4.44,2,1,Friedrichshain-Kreuzberg,52.51199,13.47365,Entire home/apt,150,179
1018784,4.87,2,1,Pankow,52.53798,13.42285,Entire home/apt,74,13
1030060,4.76,1,1,Friedrichshain-Kreuzberg,52.48754,13.42052,Entire home/apt,52,353
1300487,4.87,1,1,Friedrichshain-Kreuzberg,52.51373,13.47125,Private room,45,60
1302932,4.46,1,1,Tempelhof - Schöneberg,52.49789,13.36843,Entire home/apt,134,22
1032446,4.92,1,1,Treptow - Köpenick,52.4338,13.55078,Private room,50,318
1033506,4.78,1,1,Mitte,52.50386,13.37007,Entire home/apt,75,270
1306679,4.83,1,1,Mitte,52.53844,13.40199,Entire home/apt,95,18
1052235,4.98,1,1,Marzahn - Hellersdorf,52.52537,13.63342,Private room,67,352
1310620,4.78,1,1,Mitte,52.53659,13.40283,Entire home/apt,57,212
1052941,4.78,1,1,Treptow - Köpenick,52.44656,13.61662,Entire home/apt,58,248
1312007,4.61,2,1,Pankow,52.53825,13.42694,Entire home/apt,80,259
1314489,4.71,1,1,Neukölln,52.46877,13.43202,Entire home/apt,59,99
1315106,5.0,4,2,Pankow,52.54811,13.41655,Entire home/apt,345,8
1318989,No_Stars,1,1,Pankow,52.54301,13.42187,Entire home/apt,51,365
1062210,No_Stars,1,1,Pankow,52.5475,13.40584,Entire home/apt,79,287
1067886,4.81,1,1,Friedrichshain-Kreuzberg,52.50017,13.423,Entire home/apt,103,0
1069492,5.0,3,2,Mitte,52.52746,13.40781,Entire home/apt,400,88
1322780,4.80,1,1,Charlottenburg-Wilm.,52.5033,13.2944,Entire home/apt,70,179
1079551,5.0,1,1,Pankow,52.57386,13.42425,Entire home/apt,23,46
1084183,4.91,1,1,Tempelhof - Schöneberg,52.50059,13.34231,Private room,65,225
1326520,4.48,2,1,Friedrichshain-Kreuzberg,52.4967,13.43924,Entire home/apt,65,0
1084512,4.86,1,1,Mitte,52.53979,13.35207,Entire home/apt,129,169
1330320,4.48,1,1,Neukölln,52.46595,13.43863,Private room,40,69
1089612,4.91,1,1,Charlottenburg-Wilm.,52.498642,13.205566,Entire home/apt,215,298
1106372,4.61,1,1,Friedrichshain-Kreuzberg,52.48918,13.39042,Entire home/apt,42,0
1331239,4.17,1,1,Mitte,52.49905,13.36702,Entire home/apt,75,256
1111145,4.53,1,1,Mitte,52.5313,13.39461,Entire home/apt,209,93
1337778,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50829,13.45393,Entire home/apt,80,0
1339065,4.63,1,1,Pankow,52.53746,13.43757,Entire home/apt,65,0
1114908,4.84,1,1,Steglitz - Zehlendorf,52.46245,13.30718,Private room,85,364
1115857,4.64,2,1,Pankow,52.536751,13.40753,Entire home/apt,99,91
1115899,4.55,3,2,Tempelhof - Schöneberg,52.48912,13.34641,Entire home/apt,95,193
1342115,4.86,1,1,Friedrichshain-Kreuzberg,52.50753,13.46913,Entire home/apt,1260,365
1115973,4.73,1,1,Friedrichshain-Kreuzberg,52.50343,13.41673,Entire home/apt,150,350
1342415,4.35,1,1,Lichtenberg,52.51019,13.50325,Entire home/apt,132,298
1120028,4.48,1,1,Neukölln,52.48071,13.4217,Entire home/apt,48,0
1120265,4.71,1,1,Mitte,52.52345,13.40424,Entire home/apt,38,176
1346482,4.94,1,1,Neukölln,52.47473,13.42442,Private room,47,294
1120297,4.29,1,1,Mitte,52.53413,13.39945,Entire home/apt,100,9
1346757,4.82,1,1,Mitte,52.54709,13.34999,Entire home/apt,69,28
1350644,5.0,1,2,Mitte,52.54475,13.365,Entire home/apt,119,2
1125176,5.0,1,2,Charlottenburg-Wilm.,52.48021,13.31437,Private room,112,364
1351859,4.61,1,1,Neukölln,52.46345,13.4376,Private room,38,264
1130337,4.37,2,1,Reinickendorf,52.56169,13.37297,Entire home/apt,65,237
1358910,4.76,1,1,Mitte,52.5325,13.35108,Entire home/apt,89,3
1497227,4.56,1,1,Friedrichshain-Kreuzberg,52.49181,13.42128,Private room,20,0
1374034,4.88,1,1,Friedrichshain-Kreuzberg,52.49011,13.38901,Entire home/apt,65,213
1521826,4.92,1,1,Neukölln,52.47718,13.4482,Private room,48,0
1388269,5.0,1,1,Pankow,52.5508,13.42457,Private room,59,0
1528556,5.0,1,1,Mitte,52.53134,13.34451,Private room,45,0
1389205,4.90,1,1,Friedrichshain-Kreuzberg,52.49428,13.42002,Entire home/apt,130,66
1537125,4.50,1,1,Mitte,52.54078,13.39049,Entire home/apt,77,41
1396712,4.88,1,1,Friedrichshain-Kreuzberg,52.49485,13.42794,Entire home/apt,39,282
1537392,4.48,2,1,Mitte,52.53646117,13.40139392,Entire home/apt,175,165
1537928,4.89,1,1,Pankow,52.53165,13.42133,Entire home/apt,38,72
1405939,4.42,1,1,Neukölln,52.46545,13.43719,Private room,56,309
1540715,4.76,Studio,1,Tempelhof - Schöneberg,52.4971,13.35878,Entire home/apt,85,177
1407846,4.81,1,1,Mitte,52.52354,13.37871,Private room,70,0
1548045,4.86,2,1,Pankow,52.5473,13.4264,Entire home/apt,230,153
1548171,4.82,1,1,Tempelhof - Schöneberg,52.40228,13.39025,Entire home/apt,68,127
1554182,No_Stars,1,1,Neukölln,52.47602,13.42197,Entire home/apt,65,269
1414350,5.0,1,1,Neukölln,52.48222,13.42537,Private room,75,1
1559030,4.87,1,1,Neukölln,52.48626,13.43495,Entire home/apt,103,324
1564151,4.95,1,2,Friedrichshain-Kreuzberg,52.49396,13.43438,Entire home/apt,110,10
1419206,4.92,1,1,Pankow,52.55823,13.40913,Private room,56,225
1564654,4.44,1,1,Friedrichshain-Kreuzberg,52.51579,13.42598,Private room,205,279
1564806,4.56,1,1,Mitte,52.51771,13.42569,Shared room,49,69
1564917,4.66,1,1,Friedrichshain-Kreuzberg,52.51598,13.42581,Shared room,57,72
1565012,4.56,1,1,Mitte,52.5159,13.42421,Shared room,130,127
1565047,4.52,1,1,Mitte,52.51779,13.4258,Shared room,131,165
1574592,4.70,1,1,Charlottenburg-Wilm.,52.52837,13.29842,Entire home/apt,101,204
1575295,4.60,1,1,Mitte,52.53229,13.39691,Private room,66,178
1582522,No_Stars,1,1,Mitte,52.53029,13.38575,Private room,79,0
1588899,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50232,13.44096,Private room,30,0
1423398,5.0,4,1,Friedrichshain-Kreuzberg,52.50351,13.39589,Entire home/apt,120,0
1590153,4.93,3,1,Neukölln,52.48285,13.4416,Entire home/apt,96,172
1429451,5.0,3,1,Pankow,52.54224,13.41591,Entire home/apt,180,0
1599410,4.65,1,1,Friedrichshain-Kreuzberg,52.48889,13.39046,Entire home/apt,68,272
1600694,No_Stars,1,1,Pankow,52.5334,13.40758,Entire home/apt,80,0
1607008,4.63,1,1,Pankow,52.53096,13.41689,Entire home/apt,137,347
1608072,4.97,1,1,Pankow,52.53675,13.40963,Entire home/apt,80,75
1433334,No_Stars,1,1,Friedrichshain-Kreuzberg,52.4926,13.39603,Private room,30,0
1440278,4.82,3,2,Friedrichshain-Kreuzberg,52.49822,13.47007,Entire home/apt,413,105
1614414,No_Stars,Studio,1,Treptow - Köpenick,52.43651,13.5531,Entire home/apt,36,133
1466154,4.50,1,1,Friedrichshain-Kreuzberg,52.48902,13.39175,Entire home/apt,60,0
1626566,5.0,1,1,Reinickendorf,52.603867,13.316562,Private room,60,339
1468872,4.78,1,1,Neukölln,52.47737,13.45633,Entire home/apt,500,19
1635036,4.71,2,1,Neukölln,52.49015,13.42693,Private room,81,167
1637976,4.72,2,1,Pankow,52.53369,13.42247,Entire home/apt,110,0
1488624,4.86,4,2,Pankow,52.54554,13.41483,Entire home/apt,333,290
1645341,4.67,1,1,Steglitz - Zehlendorf,52.4599,13.28277,Private room,71,352
3627970,No_Stars,2,1,Neukölln,52.48101,13.44649,Entire home/apt,40,0
1880039,4.87,1,1,Charlottenburg-Wilm.,52.47102,13.29296,Entire home/apt,79,0
1880216,4.84,1,1,Charlottenburg-Wilm.,52.50142,13.30076,Private room,57,319
1882990,4.87,1,1,Tempelhof - Schöneberg,52.48232,13.35897,Private room,60,97
1883235,4.73,2,1,Charlottenburg-Wilm.,52.52137,13.30139,Private room,23,93
1897064,4.57,1,1,Mitte,52.50037,13.37,Entire home/apt,70,0
1915904,4.89,1,1,Pankow,52.53588,13.42384,Entire home/apt,139,104
1647378,4.86,1,1,Pankow,52.5365,13.42684,Private room,90,80
1917365,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49381,13.43425,Entire home/apt,50,0
1928478,4.67,1,1,Tempelhof - Schöneberg,52.48598,13.36458,Entire home/apt,185,300
1653909,4.78,1,1,Friedrichshain-Kreuzberg,52.50155,13.44245,Private room,110,0
1930322,4.94,1,1,Pankow,52.54542,13.41963,Private room,76,355
1654057,4.56,1,1,Neukölln,52.48481,13.45038,Entire home/apt,71,199
1930381,4.0,1,1,Neukölln,52.48242,13.45336,Private room,30,0
1933398,4.80,1,1,Mitte,52.52032,13.35772,Private room,52,168
1656340,4.59,3,2,Friedrichshain-Kreuzberg,52.50256,13.39141,Entire home/apt,331,337
1946067,4.90,1,1,Pankow,52.5471,13.40757,Entire home/apt,122,258
1657488,4.85,1,1,Tempelhof - Schöneberg,52.4926,13.34359,Entire home/apt,46,226
1954171,4.86,2,1,Mitte,52.51816,13.42593,Entire home/apt,200,0
1954311,4.30,Studio,1,Neukölln,52.48466,13.44007,Entire home/apt,95,228
1955484,4.49,2,1,Mitte,52.53483,13.4038,Entire home/apt,122,255
1666874,4.72,1,1,Pankow,52.53124,13.42429,Entire home/apt,95,0
1955768,No_Stars,1,1,Charlottenburg-Wilm.,52.50101,13.32367,Entire home/apt,100,0
1962681,4.67,1,1,Neukölln,52.4897,13.4389,Entire home/apt,50,0
1669582,4.75,1,1,Neukölln,52.48161,13.43826,Entire home/apt,35,0
1968067,4.85,3,2,Pankow,52.55997,13.41537,Entire home/apt,190,0
1968638,4.50,1,1,Mitte,52.52054,13.35296,Entire home/apt,55,0
1679048,4.87,1,2,Friedrichshain-Kreuzberg,52.513069,13.456415,Private room,95,171
1969889,4.67,2,1,Neukölln,52.47147,13.42977,Entire home/apt,150,0
1972944,4.70,1,1,Tempelhof - Schöneberg,52.48057938,13.37217999,Entire home/apt,51,323
1977666,4.85,Studio,1,Pankow,52.53227,13.41064,Entire home/apt,70,0
1977882,4.96,2,2,Charlottenburg-Wilm.,52.49354,13.33474,Entire home/apt,391,144
1986327,4.40,2,1,Friedrichshain-Kreuzberg,52.49986,13.40904,Entire home/apt,116,269
1987662,4.89,1,1,Pankow,52.54504,13.42075,Entire home/apt,139,3
1697691,4.61,2,1,Neukölln,52.48762,13.43185,Entire home/apt,350,134
1988579,5.0,2,1,Friedrichshain-Kreuzberg,52.49113,13.38983,Entire home/apt,95,0
2001176,4.33,1,1,Neukölln,52.49215,13.4261,Private room,30,0
1701332,4.79,2,1,Mitte,52.5232,13.40074,Entire home/apt,128,293
2001327,No_Stars,2,1,Neukölln,52.47841,13.42511,Entire home/apt,59,0
2002741,4.96,1,1,Treptow - Köpenick,52.49227,13.44922,Entire home/apt,95,266
2018489,4.59,2,1,Treptow - Köpenick,52.45572,13.72139,Entire home/apt,100,275
1711351,4.81,2,1,Marzahn - Hellersdorf,52.51319,13.60844,Entire home/apt,95,117
2024548,4.83,1,1,Pankow,52.53664,13.40937,Shared room,57,207
2027140,4.93,1,1,Friedrichshain-Kreuzberg,52.51037,13.46105,Entire home/apt,110,189
2030643,4.67,1,1,Neukölln,52.47045,13.43219,Private room,75,0
1714515,5.0,3,1,Tempelhof - Schöneberg,52.47177,13.32162,Entire home/apt,259,0
2034256,4.94,1,1,Friedrichshain-Kreuzberg,52.49438701,13.42010153,Entire home/apt,100,106
1733763,4.35,1,1,Friedrichshain-Kreuzberg,52.49853,13.46573,Private room,50,330
2045192,4.82,1,1,Mitte,52.53496,13.40607,Entire home/apt,118,131
1740871,4.50,1,1,Pankow,52.52993,13.43073,Entire home/apt,40,0
2046400,4.89,3,1,Mitte,52.50932,13.42326,Entire home/apt,120,0
1748743,5.0,1,1,Charlottenburg-Wilm.,52.50171,13.33642,Private room,90,258
2050016,4.80,1,1,Neukölln,52.47757,13.42276,Entire home/apt,49,139
1757613,4.94,Studio,1,Friedrichshain-Kreuzberg,52.51312,13.4582,Entire home/apt,85,0
1773412,5.0,1,1,Neukölln,52.48801,13.43228,Private room,30,0
2053014,5.0,1,1,Tempelhof - Schöneberg,52.48218,13.35418,Entire home/apt,66,301
2056917,4.63,1,2,Friedrichshain-Kreuzberg,52.49573,13.44439,Private room,25,0
1775500,4.82,1,1,Friedrichshain-Kreuzberg,52.50521,13.46603,Entire home/apt,90,113
2061212,4.95,Studio,1,Pankow,52.53218,13.42432,Entire home/apt,156,294
1781834,4.84,1,1,Pankow,52.6022,13.42094,Entire home/apt,70,323
2061221,No_Stars,3,2,Lichtenberg,52.4956,13.48233,Entire home/apt,210,0
2076483,4.87,1,1,Mitte,52.51257,13.41061,Entire home/apt,183,63
1784125,4.67,1,2,Pankow,52.55331437,13.41352198,Entire home/apt,100,44
2078746,4.86,1,1,Neukölln,52.47085,13.43277,Entire home/apt,60,290
2079942,4.64,2,1,Charlottenburg-Wilm.,52.51163864,13.28730869,Entire home/apt,75,57
1785484,4.82,1,1,Friedrichshain-Kreuzberg,52.50574,13.47073,Private room,50,0
1794838,4.88,1,1,Mitte,52.55709,13.37707,Private room,70,28
2081260,5.0,2,1,Mitte,52.50653,13.42288,Entire home/apt,89,0
2084992,5.0,1,1,Friedrichshain-Kreuzberg,52.48855,13.4148,Entire home/apt,81,0
1801507,No_Stars,2,1,Pankow,52.54269,13.41049,Entire home/apt,60,0
2093486,4.67,1,1,Pankow,52.54998,13.42401,Entire home/apt,64,363
1808396,4.53,Studio,1,Friedrichshain-Kreuzberg,52.51969,13.46717,Entire home/apt,91,76
2095888,No_Stars,2,1,Tempelhof - Schöneberg,52.48565,13.36524,Private room,65,0
1814192,4.78,1,1,Mitte,52.51085,13.39771,Entire home/apt,75,0
2096970,4.88,Studio,1,Neukölln,52.49448,13.42242,Entire home/apt,50,7
1827536,4.59,2,1,Pankow,52.54584,13.41458,Entire home/apt,131,320
2098124,4.79,1,1,Friedrichshain-Kreuzberg,52.4901,13.37682,Entire home/apt,89,149
1828107,4.93,1,1,Pankow,52.53182,13.40978,Entire home/apt,295,0
1829368,4.78,1,1,Pankow,52.53298,13.40778,Entire home/apt,92,75
2098192,No_Stars,1,1,Tempelhof - Schöneberg,52.50367,13.34567,Entire home/apt,60,47
2110056,4.51,2,1,Mitte,52.52524,13.41196,Entire home/apt,80,350
2110405,4.81,1,1,Friedrichshain-Kreuzberg,52.49139,13.41524,Entire home/apt,48,70
1831388,4.45,2,1,Tempelhof - Schöneberg,52.40888,13.40167,Entire home/apt,60,74
1837577,4.70,1,1,Mitte,52.52306,13.36017,Entire home/apt,52,121
2110953,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49433,13.43273,Entire home/apt,130,358
2111503,No_Stars,1,1,Mitte,52.53509,13.39742,Entire home/apt,60,0
1838879,4.80,4,4,Tempelhof - Schöneberg,52.48666,13.35915,Entire home/apt,314,180
2111678,4.82,1,1,Pankow,52.54971,13.41494,Entire home/apt,68,45
2114495,5.0,1,1,Mitte,52.53015,13.31678,Private room,22,0
2118068,4.71,1,1,Mitte,52.53334,13.38104,Entire home/apt,115,111
2121535,4.38,1,1,Charlottenburg-Wilm.,52.51865,13.28709,Entire home/apt,50,57
1849574,No_Stars,1,1,Pankow,52.55578,13.43093,Entire home/apt,30,0
1849648,No_Stars,2,1,Friedrichshain-Kreuzberg,52.49896,13.44037,Entire home/apt,65,0
1852328,4.96,3,2,Friedrichshain-Kreuzberg,52.48638,13.38007,Entire home/apt,249,241
2128928,5.0,2,1,Pankow,52.55118,13.4083,Entire home/apt,55,0
1863324,4.90,1,1,Steglitz - Zehlendorf,52.45529,13.34999,Entire home/apt,69,317
1864103,4.93,1,1,Friedrichshain-Kreuzberg,52.49333,13.41144,Entire home/apt,200,178
2131667,4.92,2,1,Friedrichshain-Kreuzberg,52.48873,13.39298,Entire home/apt,188,347
2133220,4.75,2,1,Friedrichshain-Kreuzberg,52.49856,13.43536,Entire home/apt,150,0
1865530,4.85,2,1,Steglitz - Zehlendorf,52.43735,13.30675,Entire home/apt,71,289
2134078,4.86,1,1,Treptow - Köpenick,52.49107,13.44841,Private room,65,222
1867179,4.71,2,1,Pankow,52.54412,13.42344,Entire home/apt,136,0
2137277,4.84,1,1,Friedrichshain-Kreuzberg,52.4898,13.41917,Entire home/apt,102,150
2147777,4.84,1,1,Mitte,52.53494,13.34055,Entire home/apt,66,307
1869046,4.97,3,2,Pankow,52.5347,13.40798,Entire home/apt,300,63
2153393,5.0,1,1,Friedrichshain-Kreuzberg,52.49317,13.43752,Entire home/apt,84,0
2156839,4.68,1,1,Neukölln,52.49216,13.4244,Entire home/apt,146,52
1869315,4.95,1,1,Mitte,52.53366,13.406,Entire home/apt,180,20
2157359,5.0,1,1,Friedrichshain-Kreuzberg,52.49371,13.47201,Entire home/apt,40,67
2161434,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51215,13.4382,Private room,8,0
1871203,4.75,1,1,Steglitz - Zehlendorf,52.43495,13.23064,Entire home/apt,148,84
2162565,4.66,3,1,Mitte,52.52229,13.38325,Entire home/apt,268,266
1876196,4.84,2,1,Charlottenburg-Wilm.,52.50199,13.30522,Entire home/apt,70,183
1876910,4.67,2,1,Mitte,52.52927,13.37944,Entire home/apt,50,46
2165255,4.36,1,1,Neukölln,52.48592,13.45138,Entire home/apt,90,46
2192027,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49067,13.41728,Entire home/apt,48,244
2191449,4.73,Studio,1,Mitte,52.52825,13.33051,Entire home/apt,78,271
2195302,4.33,1,1,Tempelhof - Schöneberg,52.49152,13.35029,Entire home/apt,45,0
2191648,4.92,1,1,Pankow,52.54745,13.40981,Entire home/apt,40,93
2197560,4.80,Studio,1,Lichtenberg,52.50786,13.5146,Entire home/apt,65,226
3634083,4.50,1,1,Mitte,52.54213,13.3736,Private room,22,0
2623883,4.62,1,1,Charlottenburg-Wilm.,52.49575,13.32101,Entire home/apt,90,342
2199290,4.62,1,1,Pankow,52.53928,13.41521,Entire home/apt,42,267
2625389,5.0,1,1,Mitte,52.53215,13.39289,Entire home/apt,90,0
2201228,4.60,1,1,Mitte,52.52391,13.39991,Entire home/apt,95,285
2639933,4.83,1,1,Charlottenburg-Wilm.,52.49978,13.26957,Private room,47,307
2644458,5.0,3,1,Pankow,52.53234,13.42974,Entire home/apt,189,180
2203300,4.57,1,1,Friedrichshain-Kreuzberg,52.49955,13.43883,Entire home/apt,296,162
2644834,4.22,1,1,Lichtenberg,52.50898,13.50525,Private room,20,276
2213404,4.88,Studio,1,Spandau,52.55466,13.16116,Entire home/apt,75,182
2646856,5.0,1,1,Friedrichshain-Kreuzberg,52.50567,13.46854,Private room,29,0
2220054,4.75,1,1,Tempelhof - Schöneberg,52.49056,13.36427,Private room,54,26
2647478,4.88,1,1,Charlottenburg-Wilm.,52.5086,13.25592,Entire home/apt,107,97
2230039,No_Stars,1,1,Pankow,52.54169,13.42104,Private room,27,0
2648992,4.33,1,1,Lichtenberg,52.51377,13.52511,Private room,68,265
2237527,4.86,5,2,Pankow,52.55385,13.41736,Entire home/apt,212,104
2649669,4.75,1,1,Friedrichshain-Kreuzberg,52.50404,13.38809,Entire home/apt,100,133
